task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gen_tokens,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,192,577,True,0,,kv_decode,ok,,1766544923.1556408,26,116.7791,,423.3577,,64,800.6616000000122,780.0268,182.7693,length,423.3577,,64,151.17240102164197,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,192,578,True,0,,e2e_kv,ok,,1766544923.1556408,26,116.7791,,423.3577,,64,800.6616000000122,780.0268,182.7693,length,540.1368,,90,166.62445513803172,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,193,579,False,,0,prefill,ok,,1766544923.95722,26,5.5373,,295.2216,,0,565.9107000001313,533.0019,178.6984,length,5.5373,,26,4695.429180286421,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,193,580,False,,0,kv_decode,ok,,1766544923.95722,26,5.5373,,295.2216,,64,565.9107000001313,533.0019,178.6984,length,295.2216,,64,216.78630560907465,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,193,581,False,,0,e2e_kv,ok,,1766544923.95722,26,5.5373,,295.2216,,64,565.9107000001313,533.0019,178.6984,length,300.75890000000004,,90,299.2430149199242,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,194,582,False,,1,prefill,ok,,1766544924.5233057,26,4.8683,,280.1989,,0,542.102899999918,505.2284,175.4643,length,4.8683,,26,5340.6733356613195,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,194,583,False,,1,kv_decode,ok,,1766544924.5233057,26,4.8683,,280.1989,,64,542.102899999918,505.2284,175.4643,length,280.1989,,64,228.4091764814209,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,194,584,False,,1,e2e_kv,ok,,1766544924.5233057,26,4.8683,,280.1989,,64,542.102899999918,505.2284,175.4643,length,285.06719999999996,,90,315.7150314031218,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,195,585,False,,2,prefill,ok,,1766544925.0655367,26,5.3747,,280.7067,,0,527.9904999999872,506.5251,172.0907,length,5.3747,,26,4837.479301170299,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,195,586,False,,2,kv_decode,ok,,1766544925.0655367,26,5.3747,,280.7067,,64,527.9904999999872,506.5251,172.0907,length,280.7067,,64,227.99598299577457,,
48,medium,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,195,587,False,,2,e2e_kv,ok,,1766544925.0655367,26,5.3747,,280.7067,,64,527.9904999999872,506.5251,172.0907,length,286.08140000000003,,90,314.595775887562,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,196,588,True,0,,prefill,ok,,1766544925.5936806,1,37.654400000064925,,2458.800199999814,,0,,,,,37.654400000064925,,1,26.557321322296353,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,196,589,True,0,,kv_decode,ok,,1766544925.5936806,1,37.654400000064925,,2458.800199999814,,64,,,,,2458.800199999814,,64,26.02895509769555,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,196,590,True,0,,e2e_kv,ok,,1766544925.5936806,1,37.654400000064925,,2458.800199999814,,64,,,,,2496.454599999879,,65,26.03692452488547,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,197,591,False,,0,prefill,ok,,1766544928.0907915,1,38.94620000005489,,2429.957399999921,,0,,,,,38.94620000005489,,1,25.676445969018562,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,197,592,False,,0,kv_decode,ok,,1766544928.0907915,1,38.94620000005489,,2429.957399999921,,64,,,,,2429.957399999921,,64,26.337910286000106,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,197,593,False,,0,e2e_kv,ok,,1766544928.0907915,1,38.94620000005489,,2429.957399999921,,64,,,,,2468.903599999976,,65,26.32747588848776,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,198,594,False,,1,prefill,ok,,1766544930.5608225,1,38.208499999882406,,2402.215099999921,,0,,,,,38.208499999882406,,1,26.17218681715005,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,198,595,False,,1,kv_decode,ok,,1766544930.5608225,1,38.208499999882406,,2402.215099999921,,64,,,,,2402.215099999921,,64,26.64207713955428,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,198,596,False,,1,e2e_kv,ok,,1766544930.5608225,1,38.208499999882406,,2402.215099999921,,64,,,,,2440.4235999998036,,65,26.634720300199206,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,199,597,False,,2,prefill,ok,,1766544933.0030093,1,34.489399999984016,,2408.2469999998466,,0,,,,,34.489399999984016,,1,28.99441567555433,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,199,598,False,,2,kv_decode,ok,,1766544933.0030093,1,34.489399999984016,,2408.2469999998466,,64,,,,,2408.2469999998466,,64,26.575347130092585,,
49,micro,hf_cpu_fp32,hf,models/gpt2-75m,hf,75.0,Hello,5,64,199,599,False,,2,e2e_kv,ok,,1766544933.0030093,1,34.489399999984016,,2408.2469999998466,,64,,,,,2442.7363999998306,,65,26.609502359732513,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,200,600,True,0,,prefill,ok,,1766544935.4463158,10,8.0256,,22.3477,,0,1414.3775999998525,1354.6847,1286.8232,stop,8.0256,,10,1246.0127591706537,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,200,601,True,0,,kv_decode,ok,,1766544935.4463158,10,8.0256,,22.3477,,11,1414.3775999998525,1354.6847,1286.8232,stop,22.3477,,11,492.2206759532301,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,200,602,True,0,,e2e_kv,ok,,1766544935.4463158,10,8.0256,,22.3477,,11,1414.3775999998525,1354.6847,1286.8232,stop,30.3733,,21,691.3967201456543,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,201,603,False,,0,prefill,ok,,1766544936.8607707,10,2.1135,,21.2793,,0,212.60289999986526,173.4893,137.6253,stop,2.1135,,10,4731.488052992665,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,201,604,False,,0,kv_decode,ok,,1766544936.8607707,10,2.1135,,21.2793,,11,212.60289999986526,173.4893,137.6253,stop,21.2793,,11,516.9342976507686,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,201,605,False,,0,e2e_kv,ok,,1766544936.8607707,10,2.1135,,21.2793,,11,212.60289999986526,173.4893,137.6253,stop,23.3928,,21,897.7121165486816,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,202,606,False,,1,prefill,ok,,1766544937.0735703,10,2.3968,,22.5926,,0,188.7111000000914,172.4951,138.802,stop,2.3968,,10,4172.22963951936,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,202,607,False,,1,kv_decode,ok,,1766544937.0735703,10,2.3968,,22.5926,,11,188.7111000000914,172.4951,138.802,stop,22.5926,,11,486.8850862671848,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,202,608,False,,1,e2e_kv,ok,,1766544937.0735703,10,2.3968,,22.5926,,11,188.7111000000914,172.4951,138.802,stop,24.9894,,21,840.3563110758962,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,203,609,False,,2,prefill,ok,,1766544937.2624328,10,2.6474,,22.9597,,0,187.88689999996677,171.6826,136.369,stop,2.6474,,10,3777.290926947193,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,203,610,False,,2,kv_decode,ok,,1766544937.2624328,10,2.6474,,22.9597,,11,187.88689999996677,171.6826,136.369,stop,22.9597,,11,479.10033667687287,,
50,micro,ollama,ollama,gemma3:270m,ollama,270.0,Hello,5,64,203,611,False,,2,e2e_kv,ok,,1766544937.2624328,10,2.6474,,22.9597,,11,187.88689999996677,171.6826,136.369,stop,25.607100000000003,,21,820.085054535656,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,204,612,True,0,,prefill,ok,,1766544937.4504268,11,16614.8814,,432.8872,,0,17277.158899999904,17225.4039,141.0763,length,16614.8814,,11,0.6620570881715714,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,204,613,True,0,,kv_decode,ok,,1766544937.4504268,11,16614.8814,,432.8872,,64,17277.158899999904,17225.4039,141.0763,length,432.8872,,64,147.8445193112663,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,204,614,True,0,,e2e_kv,ok,,1766544937.4504268,11,16614.8814,,432.8872,,64,17277.158899999904,17225.4039,141.0763,length,17047.7686,,75,4.399402746468533,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,205,615,False,,0,prefill,ok,,1766544954.7277322,11,4.2954,,269.8787,,0,501.5291999998226,460.2489,145.2982,length,4.2954,,11,2560.879079945989,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,205,616,False,,0,kv_decode,ok,,1766544954.7277322,11,4.2954,,269.8787,,64,501.5291999998226,460.2489,145.2982,length,269.8787,,64,237.14357598432187,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,205,617,False,,0,e2e_kv,ok,,1766544954.7277322,11,4.2954,,269.8787,,64,501.5291999998226,460.2489,145.2982,length,274.17409999999995,,75,273.5488144212017,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,206,618,False,,1,prefill,ok,,1766544955.2296207,11,4.5041,,275.4526,,0,556.4363999999387,509.7732,179.1485,length,4.5041,,11,2442.219311294154,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,206,619,False,,1,kv_decode,ok,,1766544955.2296207,11,4.5041,,275.4526,,64,556.4363999999387,509.7732,179.1485,length,275.4526,,64,232.34487530704013,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,206,620,False,,1,e2e_kv,ok,,1766544955.2296207,11,4.5041,,275.4526,,64,556.4363999999387,509.7732,179.1485,length,279.9567,,75,267.89857145765757,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,207,621,False,,2,prefill,ok,,1766544955.7862027,11,4.497,,273.9463,,0,539.9933999999575,484.5937,157.3831,length,4.497,,11,2446.07516121859,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,207,622,False,,2,kv_decode,ok,,1766544955.7862027,11,4.497,,273.9463,,64,539.9933999999575,484.5937,157.3831,length,273.9463,,64,233.62242892128856,,
51,micro,ollama,ollama,gemma3:1b-it-qat,ollama,1000.0,Hello,5,64,207,623,False,,2,e2e_kv,ok,,1766544955.7862027,11,4.497,,273.9463,,64,539.9933999999575,484.5937,157.3831,length,278.4433,,75,269.3546585606477,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,208,624,True,0,,prefill,ok,,1766544956.3263278,11,20.2403,,107.3584,,0,5940.499399999908,5915.4423,5771.1439,stop,20.2403,,11,543.470205481144,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,208,625,True,0,,kv_decode,ok,,1766544956.3263278,11,20.2403,,107.3584,,10,5940.499399999908,5915.4423,5771.1439,stop,107.3584,,10,93.14594852382301,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,208,626,True,0,,e2e_kv,ok,,1766544956.3263278,11,20.2403,,107.3584,,10,5940.499399999908,5915.4423,5771.1439,stop,127.59870000000001,,21,164.5784792478293,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,209,627,False,,0,prefill,ok,,1766544962.2670116,11,11.34,,102.8435,,0,312.42870000005496,292.4744,168.2181,stop,11.34,,11,970.0176366843034,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,209,628,False,,0,kv_decode,ok,,1766544962.2670116,11,11.34,,102.8435,,10,312.42870000005496,292.4744,168.2181,stop,102.8435,,10,97.23511938041781,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,209,629,False,,0,e2e_kv,ok,,1766544962.2670116,11,11.34,,102.8435,,10,312.42870000005496,292.4744,168.2181,stop,114.18350000000001,,21,183.91448852067066,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,210,630,False,,1,prefill,ok,,1766544962.5795557,11,11.3762,,102.6971,,0,311.5891999998439,294.4358,169.8483,stop,11.3762,,11,966.9309611293753,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,210,631,False,,1,kv_decode,ok,,1766544962.5795557,11,11.3762,,102.6971,,10,311.5891999998439,294.4358,169.8483,stop,102.6971,,10,97.3737330460159,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,210,632,False,,1,e2e_kv,ok,,1766544962.5795557,11,11.3762,,102.6971,,10,311.5891999998439,294.4358,169.8483,stop,114.0733,,21,184.09215828769746,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,211,633,False,,2,prefill,ok,,1766544962.891259,11,12.1581,,105.3867,,0,313.9932999999928,287.0695,159.9716,stop,12.1581,,11,904.746629818804,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,211,634,False,,2,kv_decode,ok,,1766544962.891259,11,12.1581,,105.3867,,10,313.9932999999928,287.0695,159.9716,stop,105.3867,,10,94.888633954759,,
52,micro,ollama,ollama,llama3.1:8b-instruct-q4_0,ollama,8000.0,Hello,5,64,211,635,False,,2,e2e_kv,ok,,1766544962.891259,11,12.1581,,105.3867,,10,313.9932999999928,287.0695,159.9716,stop,117.54480000000001,,21,178.65528717561304,,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,212,636,True,0,,prefill,ok,,1766544963.205409,17,13.917600000013408,13.812735557556152,301.359100000127,301.3140563964844,0,,,,,13.917600000013408,13.812735557556152,17,1221.4749669471475,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,212,637,True,0,,kv_decode,ok,,1766544963.205409,17,13.917600000013408,13.812735557556152,301.359100000127,301.3140563964844,64,,,,,301.359100000127,301.3140563964844,64,212.37122091210463,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,212,638,True,0,,e2e_kv,ok,,1766544963.205409,17,13.917600000013408,13.812735557556152,301.359100000127,301.3140563964844,64,,,,,315.2767000001404,315.1267919540405,81,256.91717783129525,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,213,639,False,,0,prefill,ok,,1766544963.5250416,17,3.597200000058365,3.551232099533081,217.1672000001763,217.1327362060547,0,,,,,3.597200000058365,3.551232099533081,17,4725.897920528237,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,213,640,False,,0,kv_decode,ok,,1766544963.5250416,17,3.597200000058365,3.551232099533081,217.1672000001763,217.1327362060547,64,,,,,217.1672000001763,217.1327362060547,64,294.70380425749397,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,213,641,False,,0,e2e_kv,ok,,1766544963.5250416,17,3.597200000058365,3.551232099533081,217.1672000001763,217.1327362060547,64,,,,,220.76440000023467,220.68396830558777,81,366.90698319074045,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,214,642,False,,1,prefill,ok,,1766544963.7464375,17,3.5546999999951367,3.5093441009521484,193.66609999997308,193.6063995361328,0,,,,,3.5546999999951367,3.5093441009521484,17,4782.400765190665,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,214,643,False,,1,kv_decode,ok,,1766544963.7464375,17,3.5546999999951367,3.5093441009521484,193.66609999997308,193.6063995361328,64,,,,,193.66609999997308,193.6063995361328,64,330.4656829461062,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,214,644,False,,1,e2e_kv,ok,,1766544963.7464375,17,3.5546999999951367,3.5093441009521484,193.66609999997308,193.6063995361328,64,,,,,197.22079999996822,197.11574363708496,81,410.7071870716124,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,215,645,False,,2,prefill,ok,,1766544963.944545,17,8.799800000133473,8.683520317077637,368.1516999999985,368.10137939453125,0,,,,,8.799800000133473,8.683520317077637,17,1931.8620877454202,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,215,646,False,,2,kv_decode,ok,,1766544963.944545,17,8.799800000133473,8.683520317077637,368.1516999999985,368.10137939453125,64,,,,,368.1516999999985,368.10137939453125,64,173.84138114804375,633.26806640625,
53,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,75.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,215,647,False,,2,e2e_kv,ok,,1766544963.944545,17,8.799800000133473,8.683520317077637,368.1516999999985,368.10137939453125,64,,,,,376.951500000132,376.7848997116089,81,214.88175534510842,633.26806640625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,216,648,True,0,,prefill,ok,,1766544964.3224623,1,26.79760000000897,26.713247299194336,467.62950000015735,467.58502197265625,0,,,,,26.79760000000897,26.713247299194336,1,37.316774636522126,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,216,649,True,0,,kv_decode,ok,,1766544964.3224623,1,26.79760000000897,26.713247299194336,467.62950000015735,467.58502197265625,64,,,,,467.62950000015735,467.58502197265625,64,136.8604846357607,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,216,650,True,0,,e2e_kv,ok,,1766544964.3224623,1,26.79760000000897,26.713247299194336,467.62950000015735,467.58502197265625,64,,,,,494.4271000001663,494.2982692718506,65,131.46528578222782,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,217,651,False,,0,prefill,ok,,1766544964.8263476,1,6.989900000007765,6.9251837730407715,598.6795000001166,598.6273803710938,0,,,,,6.989900000007765,6.9251837730407715,1,143.06356314094467,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,217,652,False,,0,kv_decode,ok,,1766544964.8263476,1,6.989900000007765,6.9251837730407715,598.6795000001166,598.6273803710938,64,,,,,598.6795000001166,598.6273803710938,64,106.90194001963911,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,217,653,False,,0,e2e_kv,ok,,1766544964.8263476,1,6.989900000007765,6.9251837730407715,598.6795000001166,598.6273803710938,64,,,,,605.6694000001244,605.5525641441345,65,107.31927351784101,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,218,654,False,,1,prefill,ok,,1766544965.4328003,1,18.759499999987383,18.654207229614258,555.2411999999549,555.0806884765625,0,,,,,18.759499999987383,18.654207229614258,1,53.30632479547283,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,218,655,False,,1,kv_decode,ok,,1766544965.4328003,1,18.759499999987383,18.654207229614258,555.2411999999549,555.0806884765625,64,,,,,555.2411999999549,555.0806884765625,64,115.26522167304083,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,218,656,False,,1,e2e_kv,ok,,1766544965.4328003,1,18.759499999987383,18.654207229614258,555.2411999999549,555.0806884765625,64,,,,,574.0006999999423,573.7348957061768,65,113.24028002057582,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,219,657,False,,2,prefill,ok,,1766544966.0083883,1,22.442199999886725,22.354944229125977,515.2236000001267,515.1692504882812,0,,,,,22.442199999886725,22.354944229125977,1,44.55891133690313,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,219,658,False,,2,kv_decode,ok,,1766544966.0083883,1,22.442199999886725,22.354944229125977,515.2236000001267,515.1692504882812,64,,,,,515.2236000001267,515.1692504882812,64,124.21791237820679,630.7822265625,
54,micro,hf_gpu_fp16,hf,models/gpt2-5m,hf,5.0,Hello,5,64,219,659,False,,2,e2e_kv,ok,,1766544966.0083883,1,22.442199999886725,22.354944229125977,515.2236000001267,515.1692504882812,64,,,,,537.6658000000134,537.5241947174072,65,120.89294130294019,630.7822265625,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,220,660,True,0,,prefill,ok,,1766544966.5469313,1,5.042499999944994,4.986879825592041,330.70889999999054,330.6690673828125,0,,,,,5.042499999944994,4.986879825592041,1,198.3143282123765,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,220,661,True,0,,kv_decode,ok,,1766544966.5469313,1,5.042499999944994,4.986879825592041,330.70889999999054,330.6690673828125,64,,,,,330.70889999999054,330.6690673828125,64,193.52366991031033,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,220,662,True,0,,e2e_kv,ok,,1766544966.5469313,1,5.042499999944994,4.986879825592041,330.70889999999054,330.6690673828125,64,,,,,335.75139999993553,335.65594720840454,65,193.59561866313135,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,221,663,False,,0,prefill,ok,,1766544966.883805,1,4.977699999926699,4.928512096405029,647.8478999999879,647.7967529296875,0,,,,,4.977699999926699,4.928512096405029,1,200.89599614575525,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,221,664,False,,0,kv_decode,ok,,1766544966.883805,1,4.977699999926699,4.928512096405029,647.8478999999879,647.7967529296875,64,,,,,647.8478999999879,647.7967529296875,64,98.78861998317998,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,221,665,False,,0,e2e_kv,ok,,1766544966.883805,1,4.977699999926699,4.928512096405029,647.8478999999879,647.7967529296875,64,,,,,652.8255999999146,652.7252650260925,65,99.56717383633317,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,222,666,False,,1,prefill,ok,,1766544967.5373778,1,12.413799999876574,12.346367835998535,702.3950000000241,702.3216552734375,0,,,,,12.413799999876574,12.346367835998535,1,80.55551080329494,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,222,667,False,,1,kv_decode,ok,,1766544967.5373778,1,12.413799999876574,12.346367835998535,702.3950000000241,702.3216552734375,64,,,,,702.3950000000241,702.3216552734375,64,91.11682173135885,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,222,668,False,,1,e2e_kv,ok,,1766544967.5373778,1,12.413799999876574,12.346367835998535,702.3950000000241,702.3216552734375,64,,,,,714.8087999999007,714.668023109436,65,90.93340764692465,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,223,669,False,,2,prefill,ok,,1766544968.2529418,1,11.66649999981928,11.582464218139648,731.4022999998997,731.3541259765625,0,,,,,11.66649999981928,11.582464218139648,1,85.71551022290237,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,223,670,False,,2,kv_decode,ok,,1766544968.2529418,1,11.66649999981928,11.582464218139648,731.4022999998997,731.3541259765625,64,,,,,731.4022999998997,731.3541259765625,64,87.50314293516547,631.55810546875,
55,micro,hf_gpu_fp16,hf,models/gpt2-50m,hf,50.0,Hello,5,64,223,671,False,,2,e2e_kv,ok,,1766544968.2529418,1,11.66649999981928,11.582464218139648,731.4022999998997,731.3541259765625,64,,,,,743.068799999719,742.9365901947021,65,87.47507633213046,631.55810546875,
56,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,224,672,True,0,,prefill,ok,,1766544968.9970443,17,21.763899999996283,,892.0387999999093,,0,,,,,21.763899999996283,,17,781.1100032624164,,
56,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,224,673,True,0,,kv_decode,ok,,1766544968.9970443,17,21.763899999996283,,892.0387999999093,,64,,,,,892.0387999999093,,64,71.74575814415977,,
56,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,224,674,True,0,,e2e_kv,ok,,1766544968.9970443,17,21.763899999996283,,892.0387999999093,,64,,,,,913.8026999999056,,81,88.64057854065037,,
56,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,225,675,False,,0,prefill,ok,,1766544969.9140596,17,20.60820000019703,,934.459299999844,,0,,,,,20.60820000019703,,17,824.9143544723686,,
56,medium,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,225,676,False,,0,kv_decode,ok,,1766544969.9140596,17,20.60820000019703,,934.459299999844,,64,,,,,934.459299999844,,64,68.48880416729834,,
