task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens_raw,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens,gpu_peak_mb,hf_load_ms
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,145,435,False,,0,prefill,ok,,1766553902.225976,1,9,9,3.863799998725881,3.810688018798828,223.09539999878325,,,223.0179901123047,64,,,,,,0.102714,3.863799998725881,3.810688018798828,9,2329.3131122128016,0,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,145,436,False,,0,kv_decode,ok,,1766553902.225976,1,9,9,3.863799998725881,3.810688018798828,223.09539999878325,,,223.0179901123047,64,,,,,,0.102714,223.09539999878325,223.0179901123047,64,286.8727907448968,64,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,145,437,False,,0,e2e_kv,ok,,1766553902.225976,1,9,9,3.863799998725881,3.810688018798828,223.09539999878325,,,223.0179901123047,64,,,,,,0.102714,226.95919999750913,226.82867813110352,73,321.6437139397794,64,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,146,438,False,,1,prefill,ok,,1766553902.4543567,1,9,9,5.180399999517249,5.114175796508789,229.38350000003993,,,229.30841064453125,64,,,,,,0.102714,5.180399999517249,5.114175796508789,9,1737.3175818158234,0,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,146,439,False,,1,kv_decode,ok,,1766553902.4543567,1,9,9,5.180399999517249,5.114175796508789,229.38350000003993,,,229.30841064453125,64,,,,,,0.102714,229.38350000003993,229.30841064453125,64,279.00873428118786,64,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,146,440,False,,1,e2e_kv,ok,,1766553902.4543567,1,9,9,5.180399999517249,5.114175796508789,229.38350000003993,,,229.30841064453125,64,,,,,,0.102714,234.56389999955718,234.42258644104004,73,311.21583500333094,64,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,147,441,False,,2,prefill,ok,,1766553902.6899498,1,9,9,4.807100000107312,4.737120151519775,229.50540000056208,,,229.45782470703125,64,,,,,,0.102714,4.807100000107312,4.737120151519775,9,1872.2306587753715,0,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,147,442,False,,2,kv_decode,ok,,1766553902.6899498,1,9,9,4.807100000107312,4.737120151519775,229.50540000056208,,,229.45782470703125,64,,,,,,0.102714,229.50540000056208,229.45782470703125,64,278.86054097133774,64,631.30419921875,
36,short,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Summarize RLHF in one sentence.,31,64,1,147,443,False,,2,e2e_kv,ok,,1766553902.6899498,1,9,9,4.807100000107312,4.737120151519775,229.50540000056208,,,229.45782470703125,64,,,,,,0.102714,234.3125000006694,234.19494485855103,73,311.54974659820306,64,631.30419921875,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,148,444,True,0,,prefill,ok,,1766553902.9259162,1,17,17,8.953299999120645,,162.79369999938353,,,,64,,,,,,0.102714,8.953299999120645,,17,1898.7412464308877,0,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,148,445,True,0,,kv_decode,ok,,1766553902.9259162,1,17,17,8.953299999120645,,162.79369999938353,,,,64,,,,,,0.102714,162.79369999938353,,64,393.1356066005156,64,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,148,446,True,0,,e2e_kv,ok,,1766553902.9259162,1,17,17,8.953299999120645,,162.79369999938353,,,,64,,,,,,0.102714,171.74699999850418,,81,471.62395850119924,64,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,149,447,False,,0,prefill,ok,,1766553903.1029804,1,17,17,4.9540999989403645,,165.83519999949203,,,,64,,,,,,0.102714,4.9540999989403645,,17,3431.501181574078,0,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,149,448,False,,0,kv_decode,ok,,1766553903.1029804,1,17,17,4.9540999989403645,,165.83519999949203,,,,64,,,,,,0.102714,165.83519999949203,,64,385.9253041585625,64,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,149,449,False,,0,e2e_kv,ok,,1766553903.1029804,1,17,17,4.9540999989403645,,165.83519999949203,,,,64,,,,,,0.102714,170.7892999984324,,81,474.26858708797016,64,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,150,450,False,,1,prefill,ok,,1766553903.2745528,1,17,17,3.4903000014310237,,163.86169999896083,,,,64,,,,,,0.102714,3.4903000014310237,,17,4870.641490138382,0,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,150,451,False,,1,kv_decode,ok,,1766553903.2745528,1,17,17,3.4903000014310237,,163.86169999896083,,,,64,,,,,,0.102714,163.86169999896083,,64,390.57327002225577,64,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,150,452,False,,1,e2e_kv,ok,,1766553903.2745528,1,17,17,3.4903000014310237,,163.86169999896083,,,,64,,,,,,0.102714,167.35200000039185,,81,484.00975189905313,64,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,151,453,False,,2,prefill,ok,,1766553903.442776,1,17,17,4.706399999122368,,160.50080000059097,,,,64,,,,,,0.102714,4.706399999122368,,17,3612.1026693800136,0,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,151,454,False,,2,kv_decode,ok,,1766553903.442776,1,17,17,4.706399999122368,,160.50080000059097,,,,64,,,,,,0.102714,160.50080000059097,,64,398.7519065310849,64,,
37,medium,hf_cpu_fp32,hf,models/tiny-gpt2,hf,0.103,0.103,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,151,455,False,,2,e2e_kv,ok,,1766553903.442776,1,17,17,4.706399999122368,,160.50080000059097,,,,64,,,,,,0.102714,165.20719999971334,,81,490.2934012569703,64,,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,152,456,True,0,,prefill,ok,,1766553903.6086605,1,1,1,25.25709999827086,25.140064239501953,206.70700000118813,,,206.62579345703125,64,,,,,,0.102714,25.25709999827086,25.140064239501953,1,39.59282736610543,0,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,152,457,True,0,,kv_decode,ok,,1766553903.6086605,1,1,1,25.25709999827086,25.140064239501953,206.70700000118813,,,206.62579345703125,64,,,,,,0.102714,206.70700000118813,206.62579345703125,64,309.6169941009842,64,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,152,458,True,0,,e2e_kv,ok,,1766553903.6086605,1,1,1,25.25709999827086,25.140064239501953,206.70700000118813,,,206.62579345703125,64,,,,,,0.102714,231.964099999459,231.7658576965332,65,280.2157747692492,64,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,153,459,False,,0,prefill,ok,,1766553903.842474,1,1,1,3.8575999988097465,3.783519983291626,228.01239999898826,,,227.97415161132812,64,,,,,,0.102714,3.8575999988097465,3.783519983291626,1,259.22853595721375,0,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,153,460,False,,0,kv_decode,ok,,1766553903.842474,1,1,1,3.8575999988097465,3.783519983291626,228.01239999898826,,,227.97415161132812,64,,,,,,0.102714,228.01239999898826,227.97415161132812,64,280.68648898166936,64,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,153,461,False,,0,e2e_kv,ok,,1766553903.842474,1,1,1,3.8575999988097465,3.783519983291626,228.01239999898826,,,227.97415161132812,64,,,,,,0.102714,231.869999997798,231.75767159461975,65,280.3294949782951,64,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,154,462,False,,1,prefill,ok,,1766553904.0753615,1,1,1,4.776499999934458,4.682559967041016,194.51929999922868,,,194.47398376464844,64,,,,,,0.102714,4.776499999934458,4.682559967041016,1,209.358316762006,0,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,154,463,False,,1,kv_decode,ok,,1766553904.0753615,1,1,1,4.776499999934458,4.682559967041016,194.51929999922868,,,194.47398376464844,64,,,,,,0.102714,194.51929999922868,194.47398376464844,64,329.0161953094309,64,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,154,464,False,,1,e2e_kv,ok,,1766553904.0753615,1,1,1,4.776499999934458,4.682559967041016,194.51929999922868,,,194.47398376464844,64,,,,,,0.102714,199.29579999916314,199.15654373168945,65,326.14836840652407,64,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,155,465,False,,2,prefill,ok,,1766553904.2757785,1,1,1,2.6777000002766727,2.5748798847198486,211.69079999890528,,,211.6485137939453,64,,,,,,0.102714,2.6777000002766727,2.5748798847198486,1,373.4548305996472,0,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,155,466,False,,2,kv_decode,ok,,1766553904.2757785,1,1,1,2.6777000002766727,2.5748798847198486,211.69079999890528,,,211.6485137939453,64,,,,,,0.102714,211.69079999890528,211.6485137939453,64,302.3277346031616,64,630.53759765625,
38,micro,hf_gpu_fp16,hf,models/tiny-gpt2,hf,0.103,0.103,Hello,5,64,1,155,467,False,,2,e2e_kv,ok,,1766553904.2757785,1,1,1,2.6777000002766727,2.5748798847198486,211.69079999890528,,,211.6485137939453,64,,,,,,0.102714,214.36849999918195,214.22339367866516,65,303.21619081277356,64,630.53759765625,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,156,468,True,0,,prefill,ok,,1766553904.4912844,1,17,17,37.092099999426864,,1295.294500001546,,,,64,,,,,,51.475968,37.092099999426864,,17,458.3186177181308,0,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,156,469,True,0,,kv_decode,ok,,1766553904.4912844,1,17,17,37.092099999426864,,1295.294500001546,,,,64,,,,,,51.475968,1295.294500001546,,64,49.409613026167875,64,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,156,470,True,0,,e2e_kv,ok,,1766553904.4912844,1,17,17,37.092099999426864,,1295.294500001546,,,,64,,,,,,51.475968,1332.386600000973,,81,60.79316618760715,64,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,157,471,False,,0,prefill,ok,,1766553905.8242927,1,17,17,32.388699999501114,,1172.3363999990397,,,,64,,,,,,51.475968,32.388699999501114,,17,524.8744160852968,0,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,157,472,False,,0,kv_decode,ok,,1766553905.8242927,1,17,17,32.388699999501114,,1172.3363999990397,,,,64,,,,,,51.475968,1172.3363999990397,,64,54.59183899779315,64,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,157,473,False,,0,e2e_kv,ok,,1766553905.8242927,1,17,17,32.388699999501114,,1172.3363999990397,,,,64,,,,,,51.475968,1204.7250999985408,,81,67.23525557830422,64,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,158,474,False,,1,prefill,ok,,1766553907.0294514,1,17,17,26.254899999912595,,1229.0763999990304,,,,64,,,,,,51.475968,26.254899999912595,,17,647.4981812940287,0,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,158,475,False,,1,kv_decode,ok,,1766553907.0294514,1,17,17,26.254899999912595,,1229.0763999990304,,,,64,,,,,,51.475968,1229.0763999990304,,64,52.07162060881691,64,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,158,476,False,,1,e2e_kv,ok,,1766553907.0294514,1,17,17,26.254899999912595,,1229.0763999990304,,,,64,,,,,,51.475968,1255.331299998943,,81,64.52479915068493,64,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,159,477,False,,2,prefill,ok,,1766553908.2853317,1,17,17,30.948800000260235,,1280.8516999994026,,,,64,,,,,,51.475968,30.948800000260235,,17,549.2943183534436,0,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,159,478,False,,2,kv_decode,ok,,1766553908.2853317,1,17,17,30.948800000260235,,1280.8516999994026,,,,64,,,,,,51.475968,1280.8516999994026,,64,49.96675259128738,64,,
39,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,159,479,False,,2,e2e_kv,ok,,1766553908.2853317,1,17,17,30.948800000260235,,1280.8516999994026,,,,64,,,,,,51.475968,1311.8004999996629,,81,61.74719402837613,64,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,160,480,True,0,,prefill,ok,,1766553909.5977676,1,,46,21.7307,,720.819,720.819,11.262796875,,64,64,6274.3525999994745,6271.149,5460.5248,length,7600.0,21.7307,,46,2116.82090314624,0,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,160,481,True,0,,kv_decode,ok,,1766553909.5977676,1,,46,21.7307,,720.819,720.819,11.262796875,,64,64,6274.3525999994745,6271.149,5460.5248,length,7600.0,720.819,,64,88.78789266098701,64,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,160,482,True,0,,e2e_kv,ok,,1766553909.5977676,1,,46,21.7307,,720.819,720.819,11.262796875,,64,64,6274.3525999994745,6271.149,5460.5248,length,7600.0,742.5496999999999,,110,148.13823236343643,64,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,161,483,False,,0,prefill,ok,,1766553915.8722641,1,,46,11.6679,,713.8845,713.8845,11.1544453125,,64,64,959.0664000006655,935.3574,132.4664,length,7600.0,11.6679,,46,3942.4403705893947,0,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,161,484,False,,0,kv_decode,ok,,1766553915.8722641,1,,46,11.6679,,713.8845,713.8845,11.1544453125,,64,64,959.0664000006655,935.3574,132.4664,length,7600.0,713.8845,,64,89.65035660530519,64,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,161,485,False,,0,e2e_kv,ok,,1766553915.8722641,1,,46,11.6679,,713.8845,713.8845,11.1544453125,,64,64,959.0664000006655,935.3574,132.4664,length,7600.0,725.5524,,110,151.60862261636788,64,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,162,486,False,,1,prefill,ok,,1766553916.8315074,1,,46,11.9963,,719.0681,719.0681,11.2354390625,,64,64,941.4123999995354,915.5764,130.9508,length,7600.0,11.9963,,46,3834.5156423230496,0,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,162,487,False,,1,kv_decode,ok,,1766553916.8315074,1,,46,11.9963,,719.0681,719.0681,11.2354390625,,64,64,941.4123999995354,915.5764,130.9508,length,7600.0,719.0681,,64,89.00408737364376,64,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,162,488,False,,1,e2e_kv,ok,,1766553916.8315074,1,,46,11.9963,,719.0681,719.0681,11.2354390625,,64,64,941.4123999995354,915.5764,130.9508,length,7600.0,731.0644,,110,150.46554038194174,64,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,163,489,False,,2,prefill,ok,,1766553917.7731905,1,,46,11.415,,713.6591,713.6591,11.1509234375,,64,64,933.5654000005889,906.8005,125.0655,length,7600.0,11.415,,46,4029.785370127026,0,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,163,490,False,,2,kv_decode,ok,,1766553917.7731905,1,,46,11.415,,713.6591,713.6591,11.1509234375,,64,64,933.5654000005889,906.8005,125.0655,length,7600.0,713.6591,,64,89.67867151137007,64,,
40,medium,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,163,491,False,,2,e2e_kv,ok,,1766553917.7731905,1,,46,11.415,,713.6591,713.6591,11.1509234375,,64,64,933.5654000005889,906.8005,125.0655,length,7600.0,725.0740999999999,,110,151.70863226255082,64,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,164,492,True,0,,prefill,ok,,1766553918.7070503,1,1,1,127.54599999971106,,880.1756000011665,,,,64,,,,,,25.016064,127.54599999971106,,1,7.840308594564043,0,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,164,493,True,0,,kv_decode,ok,,1766553918.7070503,1,1,1,127.54599999971106,,880.1756000011665,,,,64,,,,,,25.016064,880.1756000011665,,64,72.7127632257872,64,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,164,494,True,0,,e2e_kv,ok,,1766553918.7070503,1,1,1,127.54599999971106,,880.1756000011665,,,,64,,,,,,25.016064,1007.7216000008775,,65,64.50194180609347,64,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,165,495,False,,0,prefill,ok,,1766553919.7168076,1,1,1,12.4071999998705,,822.2283000013704,,,,64,,,,,,25.016064,12.4071999998705,,1,80.5983622421205,0,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,165,496,False,,0,kv_decode,ok,,1766553919.7168076,1,1,1,12.4071999998705,,822.2283000013704,,,,64,,,,,,25.016064,822.2283000013704,,64,77.83726247307875,64,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,165,497,False,,0,e2e_kv,ok,,1766553919.7168076,1,1,1,12.4071999998705,,822.2283000013704,,,,64,,,,,,25.016064,834.6355000012409,,65,77.87830735680829,64,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,166,498,False,,1,prefill,ok,,1766553920.5519545,1,1,1,13.285799999721348,,840.3749000008247,,,,64,,,,,,25.016064,13.285799999721348,,1,75.26833160374036,0,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,166,499,False,,1,kv_decode,ok,,1766553920.5519545,1,1,1,13.285799999721348,,840.3749000008247,,,,64,,,,,,25.016064,840.3749000008247,,64,76.15648682503154,64,,
41,micro,hf_cpu_fp32,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,1,166,500,False,,1,e2e_kv,ok,,1766553920.5519545,1,1,1,13.285799999721348,,840.3749000008247,,,,64,,,,,,25.016064,853.6607000005461,,65,76.14266417554236,64,,
